season,radio_tag_id,pit_tag_id,tag_id,srr,length,weight,tag_purpose,release_site,duty_cycle,activation_time,release_time,notes
19_20,7180C,3DD.007770AAB2,7180,11W,105,12.5,fish,LEMTRP,batch_1,2019-10-22T17:44:00Z,2019-10-25T01:30:00Z,NA
19_20,9210C,3DD.00776FBD48,9210,11W,115,16.100000000000001,fish,LEMTRP,batch_1,2019-10-22T23:47:00Z,2019-10-26T00:40:00Z,NA
19_20,6210C,3DD.00777031C0,6210,11W,104,12,fish,LEMTRP,batch_1,2019-10-23T00:12:00Z,2019-10-26T00:40:00Z,NA
19_20,7230C,3DD.0077703031,7230,11W,114,16.600000000000001,fish,LEMTRP,batch_1,2019-10-23T01:22:00Z,2019-10-25T01:30:00Z,NA
19_20,7220C,3DD.00777076E9,7220,11W,115,17.399999999999999,fish,LEMTRP,batch_1,2019-10-23T01:27:00Z,2019-10-25T01:30:00Z,NA
19_20,7170C,3DD.00776F44F2,7170,11W,113,17.100000000000001,fish,LEMTRP,batch_1,2019-10-23T01:43:00Z,2019-10-25T01:30:00Z,NA
19_20,8210C,3DD.00776EA7A9,8210,11W,106,13.7,fish,LEMTRP,batch_1,2019-10-23T02:35:00Z,2019-10-25T01:30:00Z,NA
19_20,8320C,3DD.00776FEDCB,8320,11W,102,11.3,fish,HYDTRP,batch_1,2019-10-23T02:58:00Z,2019-10-26T01:40:00Z,NA
19_20,7350C,3DD.00776E99CD,7350,11W,112,16.2,fish,LEMTRP,batch_1,2019-10-23T04:17:00Z,2019-10-25T01:30:00Z,NA
19_20,5330C,3DD.0077708E39,5330,11W,113,14.8,fish,LEMTRP,batch_1,2019-10-23T04:50:00Z,2019-10-25T01:30:00Z,NA
19_20,6190C,3DD.0077703070,6190,11W,104,13,fish,LEMTRP,batch_1,2019-10-23T05:05:00Z,2019-10-25T01:30:00Z,NA
19_20,9200C,3DD.00776FAF37,9200,11W,105,12.1,fish,LEMTRP,batch_1,2019-10-23T05:28:00Z,2019-10-26T00:40:00Z,NA
19_20,4290C,3DD.00776F1A49,4290,11W,113,16.3,fish,LEMTRP,batch_1,2019-10-23T06:26:00Z,2019-10-23T01:40:00Z,NA
19_20,8200C,3DD.00776F38E7,8200,11W,113,16.100000000000001,fish,LEMTRP,batch_1,2019-10-23T07:51:00Z,2019-10-25T01:30:00Z,NA
19_20,9190C,3DD.00776EA6AE,9190,11W,110,12.8,fish,LEMTRP,batch_1,2019-10-23T09:32:00Z,2019-10-24T00:30:00Z,NA
19_20,7510C,3DD.00776EF8A5,7510,11W,105,15.3,test,LEMTRP,batch_3,2019-10-23T10:31:00Z,NA,DI Mort
19_20,5180C,3DD.007770E709,5180,11W,123,20.7,fish,LLRTP,batch_1,2019-10-23T10:34:00Z,2019-10-24T01:00:00Z,NA
19_20,5190C,3DD.007770E7B3,5190,11W,107,16.5,fish,LLRTP,batch_1,2019-10-23T10:34:00Z,2019-10-24T01:00:00Z,NA
19_20,5200C,3DD.00776FAFB1,5200,11W,110,15.7,fish,LLRTP,batch_1,2019-10-23T10:34:00Z,2019-10-24T01:00:00Z,NA
19_20,5210C,3DD.00776F0092,5210,11W,126,23.4,fish,LLRTP,batch_1,2019-10-23T10:34:00Z,2019-10-24T01:00:00Z,NA
19_20,5220C,3DD.0077706B8F,5220,11W,115,18.3,fish,LLRTP,batch_1,2019-10-23T10:34:00Z,2019-10-24T01:00:00Z,NA
19_20,8230C,3DD.00776F46FB,8230,11W,112,15.8,fish,LEMTRP,batch_1,2019-10-23T10:34:00Z,2019-10-26T00:40:00Z,NA
19_20,5240C,3DD.00776F5398,5240,11W,112,17,fish,LLRTP,batch_1,2019-10-23T10:34:00Z,2019-10-24T01:00:00Z,NA
19_20,5250C,3DD.007770337D,5250,11W,106,13.7,fish,LLRTP,batch_1,2019-10-23T10:34:00Z,2019-10-24T01:00:00Z,NA
19_20,5270C,3DD.007770228E,5270,11W,126,23.2,fish,LLRTP,batch_1,2019-10-23T10:34:00Z,2019-10-24T01:00:00Z,NA
19_20,4320C,3DD.0077703FFF,4320,11W,114,17.899999999999999,fish,LLRTP,batch_1,2019-10-23T10:34:00Z,2019-10-24T01:00:00Z,NA
19_20,4330C,3DD.007770E957,4330,11W,104,14.1,fish,LLRTP,batch_1,2019-10-23T10:34:00Z,2019-10-24T01:00:00Z,NA
19_20,4340C,3DD.007770E1FD,4340,11W,107,16,fish,LLRTP,batch_1,2019-10-23T10:34:00Z,2019-10-24T01:00:00Z,NA
19_20,4350C,3DD.00776F9184,4350,11W,114,17.5,fish,LLRTP,batch_1,2019-10-23T10:34:00Z,2019-10-24T01:00:00Z,NA
19_20,5230C,3DD.00777065C9,5230,11W,108,14.1,fish,LLRTP,batch_3,2019-10-23T10:34:00Z,2019-10-24T01:00:00Z,NA
19_20,1250C,"NA",1250,"NA","NA","NA",test,"NA",batch_1,2019-10-23T10:34:00Z,NA,NA
19_20,9280C,"NA",9280,"NA","NA","NA",test,"NA",batch_1,2019-10-23T10:34:00Z,NA,NA
19_20,1370C,"NA",1370,"NA","NA","NA",test,"NA",batch_1,2019-10-23T10:34:00Z,NA,NA
19_20,8370C,"NA",8370,"NA","NA","NA",test,"NA",batch_1,2019-10-23T10:34:00Z,NA,NA
19_20,4310C,"NA",4310,"NA","NA","NA",test,"NA",batch_1,2019-10-23T10:37:00Z,NA,NA
19_20,3340C,3DD.0077701363,3340,11W,127,25.7,fish,LEMTRP,batch_1,2019-10-23T10:38:00Z,2019-10-25T01:30:00Z,NA
19_20,4300C,3DD.00776F02E8,4300,11W,126,22.4,fish,LLRTP,batch_1,2019-10-23T10:41:00Z,2019-10-24T01:00:00Z,NA
19_20,4380C,3DD.0077702FDC,4380,11W,129,23.8,fish,LLRTP,batch_1,2019-10-23T10:42:00Z,2019-10-24T01:00:00Z,NA
19_20,4360C,3DD.00776FEB36,4360,11W,115,18.8,fish,LLRTP,batch_1,2019-10-23T10:42:00Z,2019-10-24T01:00:00Z,NA
19_20,4370C,3DD.00776EA445,4370,11W,114,17.100000000000001,fish,LLRTP,batch_1,2019-10-23T10:47:00Z,2019-10-24T01:00:00Z,NA
19_20,5260C,3DD.00776F661E,5260,11W,121,20.6,fish,LLRTP,batch_1,2019-10-23T10:48:00Z,2019-10-24T01:00:00Z,NA
19_20,4420C,3DD.00777090BA,4420,11W,117,15.2,fish,LEMTRP,batch_2,2019-10-23T10:52:00Z,2019-10-25T01:30:00Z,NA
19_20,9300C,3DD.00776F23B9,9300,11W,113,16.7,fish,LLRTP,batch_1,2019-10-23T10:54:00Z,2019-10-24T01:00:00Z,NA
19_20,9310C,3DD.0077704B79,9310,11W,106,15.4,fish,LLRTP,batch_1,2019-10-23T10:55:00Z,2019-10-24T01:00:00Z,NA
19_20,5170C,"NA",5170,"NA","NA","NA",test,"NA",batch_1,2019-10-23T11:14:00Z,NA,NA
19_20,8190C,"NA",8190,"NA","NA","NA",test,"NA",batch_1,2019-10-23T11:14:00Z,NA,NA
19_20,2200C,"NA",2200,"NA","NA","NA",test,"NA",batch_1,2019-10-23T11:14:00Z,NA,NA
19_20,1340C,"NA",1340,"NA","NA","NA",test,"NA",batch_1,2019-10-23T11:14:00Z,NA,NA
19_20,8340C,"NA",8340,"NA","NA","NA",test,"NA",batch_1,2019-10-23T11:14:00Z,NA,NA
19_20,6440C,"NA",6440,"NA","NA","NA",test,"NA",batch_2,2019-10-23T11:15:00Z,NA,NA
19_20,5430C,"NA",5430,"NA","NA","NA",test,"NA",batch_2,2019-10-23T11:16:00Z,NA,NA
19_20,3480C,"NA",3480,"NA","NA","NA",test,"NA",batch_3,2019-10-23T11:16:00Z,NA,NA
19_20,4410C,"NA",4410,"NA","NA","NA",test,"NA",batch_2,2019-10-23T11:17:00Z,NA,NA
19_20,2520C,"NA",2520,"NA","NA","NA",test,"NA",batch_3,2019-10-23T11:18:00Z,NA,NA
19_20,1490C,3DD.007770CFCE,1490,11W,101,11,fish,LEMTRP,batch_3,2019-10-23T11:18:00Z,2019-10-29T03:15:00Z,NA
19_20,5490C,"NA",5490,"NA","NA","NA",test,"NA",batch_3,2019-10-23T11:19:00Z,NA,NA
19_20,4430C,"NA",4430,"NA","NA","NA",test,"NA",batch_2,2019-10-23T11:21:00Z,NA,NA
19_20,9330C,3DD.00776F604B,9330,11W,113,13.8,fish,LEMTRP,batch_1,2019-10-23T15:22:00Z,2019-10-24T00:30:00Z,NA
19_20,6260C,3DD.00776F49F3,6260,11W,108,14.3,fish,LEMTRP,batch_1,2019-10-24T01:40:00Z,2019-10-25T01:30:00Z,NA
19_20,8300C,3DD.00776FB98B,8300,11W,111,15.5,fish,LEMTRP,batch_1,2019-10-24T01:47:00Z,2019-10-25T01:30:00Z,NA
19_20,9180C,3DD.00776F7B5D,9180,11W,113,14.1,fish,LEMTRP,batch_1,2019-10-24T02:54:00Z,2019-10-24T00:30:00Z,NA
19_20,3490C,3DD.00776EF67B,3490,11W,120,18.5,fish,HYDTRP,batch_3,2019-10-24T15:24:00Z,2019-10-25T00:30:00Z,NA
19_20,2480C,3DD.00776E05A2,2480,11W,109,13.8,fish,LEMTRP,batch_3,2019-10-24T15:26:00Z,2019-10-25T01:30:00Z,NA
19_20,4490C,3DD.00776FDF20,4490,11W,106,13.3,fish,LEMTRP,batch_3,2019-10-24T15:27:00Z,2019-10-25T01:30:00Z,NA
19_20,1510C,3DD.00776F52CC,1510,11W,110,15,fish,LEMTRP,batch_1,2019-10-24T15:28:00Z,2019-10-25T01:30:00Z,This was supposed to be a Batch 3 came on early as Batch 1
19_20,5460C,3DD.007770AB79,5460,11W,104,11.9,fish,LEMTRP,batch_3,2019-10-24T15:29:00Z,2019-10-25T01:30:00Z,NA
19_20,1500C,3DD.00776F5249,1500,11W,119,21.3,fish,LEMTRP,batch_3,2019-10-24T15:29:00Z,2019-10-25T01:30:00Z,NA
19_20,1520C,"NA",1520,"NA","NA","NA",test,"NA",batch_3,2019-10-24T15:30:00Z,NA,NA
19_20,1480C,3DD.00776FEE05,1480,11W,114,16.5,fish,LEMTRP,batch_3,2019-10-24T15:30:00Z,2019-10-25T01:30:00Z,NA
19_20,2510C,3DD.00776E576A,2510,11W,102,11.3,fish,LEMTRP,batch_3,2019-10-24T15:31:00Z,2019-10-25T01:30:00Z,NA
19_20,5500C,3DD.0077710AF7,5500,11W,104,14,fish,LEMTRP,batch_3,2019-10-24T15:32:00Z,2019-10-25T01:30:00Z,NA
19_20,6510C,3DD.00776F5495,6510,11W,114,16.3,fish,LEMTRP,batch_3,2019-10-24T15:33:00Z,2019-10-25T01:30:00Z,NA
19_20,3510C,3DD.00776F54B1,3510,11W,109,13.1,fish,LEMTRP,batch_3,2019-10-24T15:33:00Z,2019-10-26T00:40:00Z,NA
19_20,6450C,3DD.00776FAD34,6450,11W,114,16.3,fish,LEMTRP,batch_2,2019-10-24T15:33:00Z,2019-10-25T01:30:00Z,NA
19_20,2400C,3DD.00776E889A,2400,11W,111,16.2,fish,LEMTRP,batch_2,2019-10-24T15:36:00Z,2019-10-25T01:30:00Z,NA
19_20,4450C,3DD.00776E990E,4450,11W,109,13.9,fish,LEMTRP,batch_2,2019-10-24T15:37:00Z,2019-10-25T01:30:00Z,NA
19_20,3400C,3DD.00776F98C9,3400,11W,107,14.2,fish,LEMTRP,batch_1,2019-10-24T15:37:00Z,2019-10-26T00:40:00Z,This was supposed to be a Batch 2 came on early as Batch 1
19_20,3370C,3DD.0077702FD5,3370,11W,110,16.3,fish,LEMTRP,batch_1,2019-10-24T15:38:00Z,2019-10-23T01:40:00Z,This was supposed to be a Batch 2 came on early as Batch 1
19_20,5450C,3DD.00776EA616,5450,11W,111,15.3,fish,LEMTRP,batch_2,2019-10-24T15:39:00Z,2019-10-25T01:30:00Z,NA
19_20,9170C,3DD.00776EA0AC,9170,11W,107,12.8,fish,LEMTRP,batch_1,2019-10-24T18:01:00Z,2019-10-25T01:30:00Z,NA
19_20,8290C,3DD.0077710AF9,8290,11W,122,20.3,fish,LEMTRP,batch_1,2019-10-24T18:02:00Z,2019-10-25T01:30:00Z,NA
19_20,8260C,3DD.00776FA84B,8260,11W,109,13.2,fish,LEMTRP,batch_1,2019-10-24T18:03:00Z,2019-10-25T01:30:00Z,NA
19_20,8310C,3DD.00776F5274,8310,11W,105,13.1,fish,LEMTRP,batch_1,2019-10-24T18:03:00Z,2019-10-25T01:30:00Z,NA
19_20,7290C,3DD.0077703FBB,7290,11W,109,15,fish,LEMTRP,batch_1,2019-10-24T18:04:00Z,2019-10-25T01:30:00Z,NA
19_20,5370C,3DD.00776FA5F1,5370,11W,109,13.8,fish,LEMTRP,batch_1,2019-10-24T18:05:00Z,2019-10-25T01:30:00Z,NA
19_20,5320C,3DD.007770B2FC,5320,11W,104,12.5,fish,LEMTRP,batch_1,2019-10-24T18:05:00Z,2019-10-25T01:30:00Z,NA
19_20,5360C,3DD.00776E908D,5360,11W,108,14,fish,LEMTRP,batch_1,2019-10-24T18:08:00Z,2019-10-25T01:30:00Z,NA
19_20,5290C,3DD.0077703337,5290,11W,114,15.6,fish,LEMTRP,batch_1,2019-10-24T18:10:00Z,2019-10-25T01:30:00Z,NA
19_20,6370C,3DD.00776EF664,6370,11W,123,21.3,fish,LEMTRP,batch_1,2019-10-24T18:10:00Z,2019-10-25T01:30:00Z,NA
19_20,4400C,3DD.007770D3FA,4400,11W,108,12.5,fish,LEMTRP,batch_2,2019-10-24T18:15:00Z,2019-10-25T01:30:00Z,NA
19_20,6290C,3DD.0077703FF3,6290,11W,104,12.8,fish,LEMTRP,batch_1,2019-10-24T18:15:00Z,2019-10-25T01:30:00Z,NA
19_20,6360C,3DD.00776EA93E,6360,11W,106,13,fish,LEMTRP,batch_1,2019-10-24T18:16:00Z,2019-10-25T01:30:00Z,NA
19_20,4440C,3DD.0077703FEC,4440,11W,98,11.8,fish,LEMTRP,batch_2,2019-10-24T18:22:00Z,2019-10-26T00:40:00Z,NA
19_20,1390C,3DD.00776EC288,1390,11W,117,18.600000000000001,fish,LEMTRP,batch_2,2019-10-24T18:22:00Z,2019-10-25T01:30:00Z,NA
19_20,3430C,3DD.00777082B8,3430,11W,111,0.6,fish,LEMTRP,batch_2,2019-10-24T18:22:00Z,2019-10-26T00:40:00Z,NA
19_20,5390C,3DD.007770158E,5390,11W,110,14.5,fish,LEMTRP,batch_1,2019-10-24T18:58:00Z,2019-10-26T00:40:00Z,This was supposed to be a Batch 2 came on early as Batch 1
19_20,6430C,3DD.007770243A,6430,11W,110,15,fish,LEMTRP,batch_2,2019-10-24T19:03:00Z,2019-10-25T01:30:00Z,NA
19_20,5400C,3DD.00776FAF8B,5400,11W,105,13.1,fish,LEMTRP,batch_2,2019-10-24T19:03:00Z,2019-10-25T01:30:00Z,NA
19_20,8440C,"NA",8440,"NA","NA","NA",test,"NA",batch_2,2019-10-25T02:51:00Z,NA,NA
19_20,9380C,"NA",9380,"NA","NA","NA",test,"NA",batch_2,2019-10-25T02:52:00Z,NA,NA
19_20,7500C,"NA",7500,"NA","NA","NA",test,"NA",batch_3,2019-10-25T04:30:00Z,NA,NA
19_20,2410C,3DD.00776F46CB,2410,11W,103,12.1,fish,LEMTRP,batch_2,2019-10-25T11:24:00Z,2019-10-26T00:40:00Z,NA
19_20,2450C,3DD.00776F98E0,2450,11W,105,12.3,fish,LEMTRP,batch_2,2019-10-25T11:25:00Z,2019-10-26T00:40:00Z,NA
19_20,3410C,3DD.00776F22BE,3410,11W,108,13.9,fish,LEMTRP,batch_2,2019-10-25T11:26:00Z,2019-10-25T01:30:00Z,NA
19_20,4520C,3DD.00776E9C4D,4520,11W,103,11.5,fish,LEMTRP,batch_1,2019-10-25T11:27:00Z,2019-10-26T00:40:00Z,This was supposed to be a Batch 3 came on early as Batch 1
19_20,5410C,3DD.0077704A1A,5410,11W,104,12,fish,LEMTRP,batch_2,2019-10-25T11:28:00Z,2019-10-26T00:40:00Z,NA
19_20,6390C,3DD.00776FAF50,6390,11W,123,19.600000000000001,fish,LEMTRP,batch_2,2019-10-25T11:28:00Z,2019-10-26T00:40:00Z,NA
19_20,5440C,3DD.00776F2EF1,5440,11W,105,13.6,fish,LEMTRP,batch_2,2019-10-25T11:29:00Z,2019-10-26T00:40:00Z,NA
19_20,6410C,3DD.00776F6056,6410,11W,104,12.2,fish,LEMTRP,batch_2,2019-10-25T11:29:00Z,2019-10-26T00:40:00Z,NA
19_20,2390C,3DD.00776F7C4C,2390,11W,119,18.100000000000001,fish,LEMTRP,batch_2,2019-10-25T11:33:00Z,2019-10-26T00:40:00Z,NA
19_20,2430C,3DD.00776F6603,2430,11W,103,12,fish,LEMTRP,batch_2,2019-10-25T11:34:00Z,2019-10-26T00:40:00Z,NA
19_20,3380C,3DD.00776EA947,3380,11W,109,14.6,fish,LLRTP,batch_1,2019-10-25T11:35:00Z,2019-10-23T01:00:00Z,This was supposed to be a Batch 2 came on early as Batch 1
19_20,3450C,3DD.00776FA03A,3450,11W,104,12.9,fish,LEMTRP,batch_1,2019-10-25T11:35:00Z,2019-10-26T00:40:00Z,This was supposed to be a Batch 2 came on early as Batch 1
19_20,1410C,3DD.00776F6F61,1410,11W,106,12.7,fish,LEMTRP,batch_2,2019-10-25T11:36:00Z,2019-10-26T00:40:00Z,NA
19_20,5380C,3DD.00776E9026,5380,11W,104,12.2,fish,LEMTRP,batch_2,2019-10-25T11:39:00Z,2019-10-26T00:40:00Z,NA
19_20,1430C,3DD.00776FF923,1430,11W,103,12.3,fish,LEMTRP,batch_1,2019-10-25T11:39:00Z,2019-10-26T00:40:00Z,This was supposed to be a Batch 2 came on early as Batch 1
19_20,1450C,3DD.00776F94C8,1450,11W,125,21.9,fish,LEMTRP,batch_2,2019-10-25T11:40:00Z,2019-10-26T00:40:00Z,NA
19_20,1440C,3DD.007770CF61,1440,11W,119,18.2,fish,LEMTRP,batch_2,2019-10-25T11:41:00Z,2019-10-26T00:40:00Z,NA
19_20,5420C,3DD.00776F5E63,5420,11W,117,18.7,fish,LEMTRP,batch_2,2019-10-25T11:44:00Z,2019-10-26T00:40:00Z,NA
19_20,6380C,3DD.0077700746,6380,11W,105,13,fish,LEMTRP,batch_2,2019-10-25T11:45:00Z,2019-10-26T00:40:00Z,NA
19_20,1400C,3DD.00776FCA84,1400,11W,102,11.1,fish,LEMTRP,batch_2,2019-10-25T12:08:00Z,2019-10-26T00:40:00Z,NA
19_20,1460C,3DD.00776FA4D8,1460,11W,123,21.7,fish,LEMTRP,batch_3,2019-10-25T12:09:00Z,2019-10-26T00:40:00Z,NA
19_20,4470C,3DD.00776E99B4,4470,11W,103,12.1,fish,LEMTRP,batch_3,2019-10-25T12:09:00Z,2019-10-26T00:40:00Z,NA
19_20,1470C,3DD.00776F38B4,1470,11W,102,12.5,fish,LEMTRP,batch_3,2019-10-25T12:10:00Z,2019-10-26T00:40:00Z,NA
19_20,2500C,3DD.00776FA475,2500,11W,114,17,fish,LEMTRP,batch_3,2019-10-25T12:10:00Z,2019-10-26T00:40:00Z,NA
19_20,4510C,3DD.00776F7D1F,4510,11W,102,10.5,fish,LEMTRP,batch_1,2019-10-25T12:10:00Z,2019-10-26T00:40:00Z,This was supposed to be a Batch 3 came on early as Batch 1
19_20,3470C,3DD.00776FC9F5,3470,11W,102,10.6,fish,LEMTRP,batch_3,2019-10-25T12:11:00Z,2019-10-26T00:40:00Z,NA
19_20,6500C,3DD.00776EE1F8,6500,11W,107,13.8,fish,LEMTRP,batch_1,2019-10-25T12:11:00Z,2019-10-26T00:40:00Z,This was supposed to be a Batch 3 came on early as Batch 1
19_20,5480C,3DD.00776ECEF6,5480,11W,104,12.9,fish,LEMTRP,batch_3,2019-10-25T12:12:00Z,2019-10-26T00:40:00Z,NA
19_20,2490C,3DD.00776EF5D4,2490,11W,111,15,fish,LEMTRP,batch_1,2019-10-25T12:12:00Z,2019-10-26T00:40:00Z,This was supposed to be a Batch 3 came on early as Batch 1
19_20,4480C,3DD.00777013EF,4480,11W,111,15.6,fish,LEMTRP,batch_3,2019-10-25T12:12:00Z,2019-10-26T00:40:00Z,NA
19_20,9270C,3DD.00776F52D3,9270,11W,104,12.9,fish,LEMTRP,batch_1,2019-10-25T12:13:00Z,2019-10-26T00:40:00Z,NA
19_20,9340C,3DD.007770F6B1,9340,11W,110,15,fish,LEMTRP,batch_1,2019-10-25T12:13:00Z,2019-10-26T00:40:00Z,NA
19_20,6310C,3DD.00776F514D,6310,11W,127,22.8,fish,LEMTRP,batch_1,2019-10-25T12:14:00Z,2019-10-26T00:40:00Z,NA
19_20,8280C,3DD.00776F4725,8280,11W,112,14.8,fish,LEMTRP,batch_1,2019-10-25T12:14:00Z,2019-10-26T00:40:00Z,NA
19_20,8240C,3DD.007770A6E0,8240,11W,120,19,fish,LEMTRP,batch_1,2019-10-25T12:15:00Z,2019-10-26T00:40:00Z,NA
19_20,6300C,3DD.0077703D8F,6300,11W,101,11.1,fish,LEMTRP,batch_1,2019-10-25T12:15:00Z,2019-10-26T00:40:00Z,NA
19_20,7250C,3DD.00776F0214,7250,11W,120,18.8,fish,LEMTRP,batch_1,2019-10-25T12:17:00Z,2019-10-26T00:40:00Z,NA
19_20,3520C,3DD.00776ECDE6,3520,11W,101,10.5,fish,LEMTRP,batch_3,2019-10-25T13:38:00Z,2019-10-26T00:40:00Z,NA
19_20,5520C,3DD.00776F7B88,5520,11W,101,11.9,fish,LEMTRP,batch_3,2019-10-25T13:39:00Z,2019-10-26T00:40:00Z,NA
19_20,4460C,3DD.00776F893B,4460,11W,138,0.4,fish,LEMTRP,batch_3,2019-10-25T13:40:00Z,2019-10-26T00:40:00Z,NA
19_20,3500C,3DD.00776F5CE0,3500,11W,102,11.1,fish,LEMTRP,batch_3,2019-10-25T13:41:00Z,2019-10-26T00:40:00Z,NA
19_20,5510C,3DD.00776F60C7,5510,11W,117,18.3,fish,LEMTRP,batch_3,2019-10-25T13:42:00Z,2019-10-26T00:40:00Z,NA
19_20,4500C,3DD.00776EB0EE,4500,11W,136,31.1,fish,LEMTRP,batch_1,2019-10-25T13:43:00Z,2019-10-26T00:40:00Z,This was supposed to be a Batch 3 came on early as Batch 1
19_20,3460C,3DD.00776F6039,3460,11W,112,15.1,fish,LEMTRP,batch_3,2019-10-25T13:43:00Z,2019-10-26T00:40:00Z,NA
19_20,6460C,3DD.00776EA910,6460,11W,117,17.5,fish,LEMTRP,batch_3,2019-10-25T13:43:00Z,2019-10-26T00:40:00Z,NA
19_20,5470C,3DD.00776F3042,5470,11W,113,15.7,fish,LEMTRP,batch_1,2019-10-25T13:44:00Z,2019-10-26T00:40:00Z,This was supposed to be a Batch 3 came on early as Batch 1
19_20,6470C,3DD.007770CE81,6470,11W,100,12.1,fish,LEMTRP,batch_3,2019-10-25T13:48:00Z,2019-10-26T00:40:00Z,NA
19_20,2470C,3DD.00776EDB70,2470,11W,115,17.8,fish,LEMTRP,batch_3,2019-10-25T13:49:00Z,2019-10-26T00:40:00Z,NA
19_20,6520C,3DD.0077700A1E,6520,11W,99,10.5,fish,LEMTRP,batch_3,2019-10-25T13:49:00Z,2019-10-26T00:40:00Z,NA
19_20,6490C,3DD.0077708E4C,6490,11W,128,25,fish,LEMTRP,batch_3,2019-10-25T13:49:00Z,2019-10-26T00:40:00Z,NA
19_20,6480C,3DD.00776E847E,6480,11W,112,15.6,fish,LEMTRP,batch_1,2019-10-25T13:49:00Z,2019-10-26T00:40:00Z,This was supposed to be a Batch 3 came on early as Batch 1
19_20,2460C,3DD.00776F4083,2460,11W,118,19.399999999999999,fish,LEMTRP,batch_3,2019-10-25T13:50:00Z,2019-10-26T00:40:00Z,NA
19_20,8500C,3DD.00776E8B6C,8500,11W,102,12,fish,LEMTRP,batch_3,2019-10-25T13:50:00Z,2019-10-26T00:40:00Z,NA
19_20,9400C,3DD.0077707E40,9400,11W,110,13.6,fish,LEMTRP,batch_2,2019-10-25T13:50:00Z,2019-10-26T00:40:00Z,NA
19_20,9510C,3DD.00776FC9F2,9510,11W,110,15.2,fish,LEMTRP,batch_3,2019-10-25T13:51:00Z,2019-10-26T00:40:00Z,NA
19_20,8390C,3DD.00776F388E,8390,11W,103,12,fish,LEMTRP,batch_2,2019-10-25T13:51:00Z,2019-10-26T00:40:00Z,NA
19_20,7490C,3DD.00776F2F66,7490,11W,100,11.3,fish,HYDTRP,batch_3,2019-10-25T13:52:00Z,2019-10-26T01:40:00Z,NA
19_20,8380C,3DD.00776F29F5,8380,11W,103,11.7,fish,HYDTRP,batch_2,2019-10-25T13:52:00Z,2019-10-26T01:40:00Z,NA
19_20,7480C,3DD.0077709024,7480,11W,103,0.4,fish,LEMTRP,batch_3,2019-10-25T13:52:00Z,2019-10-26T00:40:00Z,NA
19_20,9420C,3DD.007770C021,9420,11W,108,14,fish,LEMTRP,batch_2,2019-10-25T13:53:00Z,2019-10-26T00:40:00Z,NA
19_20,9410C,3DD.00776FAFB3,9410,11W,112,13.7,fish,LEMTRP,batch_2,2019-10-25T13:53:00Z,2019-10-26T00:40:00Z,NA
19_20,9290C,3DD.00776F8B89,9290,11W,104,11.1,fish,HYDTRP,batch_1,2019-10-25T13:53:00Z,2019-10-26T01:40:00Z,NA
19_20,9360C,3DD.00777022FE,9360,11W,104,12.2,fish,HYDTRP,batch_1,2019-10-25T13:54:00Z,2019-10-26T01:40:00Z,NA
19_20,8250C,3DD.007770F541,8250,11W,105,12.7,fish,HYDTRP,batch_1,2019-10-25T13:54:00Z,2019-10-26T01:40:00Z,NA
19_20,6270C,3DD.00776F74A5,6270,11W,110,13.9,fish,HYDTRP,batch_1,2019-10-25T13:54:00Z,2019-10-26T01:40:00Z,NA
19_20,7440C,"NA",7440,"NA","NA","NA",test,"NA",batch_2,2019-10-28T06:00:00Z,NA,NA
19_20,4390C,3DD.00776F5284,4390,11W,117,17.8,fish,LEMTRP,batch_2,2019-10-28T15:47:00Z,2019-10-29T03:15:00Z,NA
19_20,8480C,3DD.0077704C23,8480,11W,102,13.3,fish,LEMTRP,batch_3,2019-10-28T15:59:00Z,2019-10-29T03:15:00Z,NA
19_20,8450C,3DD.0077708A47,8450,11W,103,12.9,fish,LEMTRP,batch_3,2019-10-28T16:00:00Z,2019-10-29T03:15:00Z,NA
19_20,7390C,3DD.00776ECDBF,7390,11W,116,18.600000000000001,fish,LEMTRP,batch_2,2019-10-28T16:01:00Z,2019-10-29T03:15:00Z,NA
19_20,9520C,3DD.00776F4556,9520,11W,109,14.8,fish,LEMTRP,batch_3,2019-10-28T16:01:00Z,2019-10-29T03:15:00Z,NA
19_20,9430C,3DD.007770F1BE,9430,11W,112,15.5,fish,LEMTRP,batch_2,2019-10-28T16:02:00Z,2019-10-29T03:15:00Z,NA
19_20,9450C,3DD.00776F71B2,9450,11W,105,12.9,fish,LEMTRP,batch_3,2019-10-28T16:03:00Z,2019-10-29T03:15:00Z,NA
19_20,9470C,3DD.00776EE7F3,9470,11W,106,14.3,fish,LEMTRP,batch_3,2019-10-28T16:04:00Z,2019-10-29T03:15:00Z,NA
19_20,8420C,3DD.00776EDD16,8420,11W,103,12.2,fish,LEMTRP,batch_2,2019-10-28T16:05:00Z,2019-10-29T03:15:00Z,NA
19_20,7430C,3DD.00776F75D5,7430,11W,109,14.1,fish,LEMTRP,batch_2,2019-10-28T16:07:00Z,2019-10-29T03:15:00Z,NA
19_20,7470C,3DD.007770D352,7470,11W,108,15.2,fish,LEMTRP,batch_3,2019-10-28T16:07:00Z,2019-10-29T03:15:00Z,NA
19_20,9390C,3DD.00776E49BE,9390,11W,117,20,fish,LEMTRP,batch_2,2019-10-28T16:08:00Z,2019-10-29T03:15:00Z,NA
