"Tag Code","Mark Rear Type Name","Event Type Name","Event Site Code Value","Event Date Time Value","Event Release Date Time Value","Antenna ID","Antenna Group Configuration Value","CTH Count"
"3DD.00776E823B","Wild Fish or Natural Production","Mark","LLRTP","10/31/2018 5:30:00 AM","10/31/2018 4:45:00 PM","NA","0","1"
"3DD.00776E847E","Wild Fish or Natural Production","Mark","LEMTRP","10/25/2019 8:05:27 AM","10/25/2019 5:40:00 PM","NA","0","1"
"3DD.00776E847E","Wild Fish or Natural Production","Observation","S3A","1/5/2020 11:39:47 PM","","01","100","1"
"3DD.00776E847E","Wild Fish or Natural Production","Observation","S3B","10/29/2019 6:05:22 AM","","01","100","1"
"3DD.00776E848B","Wild Fish or Natural Production","Mark","LLRTP","10/22/2019 7:00:00 AM","10/22/2019 6:00:00 PM","NA","0","1"
"3DD.00776E862D","Wild Fish or Natural Production","Mark","LLRTP","10/30/2018 7:30:00 AM","10/30/2018 5:30:00 PM","NA","0","1"
"3DD.00776E8651","Wild Fish or Natural Production","Mark","LLRTP","10/30/2018 7:30:00 AM","10/30/2018 5:30:00 PM","NA","0","1"
"3DD.00776E86EC","Wild Fish or Natural Production","Mark","LLRTP","10/23/2018 6:00:00 AM","10/23/2018 5:00:00 PM","NA","0","1"
"3DD.00776E889A","Wild Fish or Natural Production","Mark","LEMTRP","10/24/2019 11:15:21 AM","10/24/2019 6:30:00 PM","NA","0","1"
"3DD.00776E8B6C","Wild Fish or Natural Production","Mark","LEMTRP","10/25/2019 8:17:15 AM","10/25/2019 5:40:00 PM","NA","0","1"
"3DD.00776E8DA6","Wild Fish or Natural Production","Mark","LLRTP","10/22/2018 6:00:00 AM","10/22/2018 5:30:00 PM","NA","0","1"
"3DD.00776E8E48","Wild Fish or Natural Production","Mark","LLRTP","10/22/2018 6:00:00 AM","10/22/2018 5:30:00 PM","NA","0","1"
"3DD.00776E8F28","Wild Fish or Natural Production","Mark","PAHH","10/29/2018 8:00:00 AM","10/29/2018 4:45:00 PM","NA","0","1"
"3DD.00776E8F90","Wild Fish or Natural Production","Mark","LLRTP","10/28/2018 12:00:00 PM","10/28/2018 5:00:00 PM","NA","0","1"
"3DD.00776E8F90","Wild Fish or Natural Production","Observation","GRJ","4/28/2019 4:44:03 PM","","01","150","1"
"3DD.00776E8F90","Wild Fish or Natural Production","Observation","GRJ","4/28/2019 4:44:06 PM","","02","150","1"
"3DD.00776E8F90","Wild Fish or Natural Production","Observation","GRJ","4/28/2019 4:44:09 PM","","03","150","1"
"3DD.00776E8F90","Wild Fish or Natural Production","Observation","GRJ","4/28/2019 5:19:59 PM","","A1","150","1"
"3DD.00776E8F90","Wild Fish or Natural Production","Observation","GRJ","4/28/2019 5:19:59 PM","","A2","150","1"
"3DD.00776E8F90","Wild Fish or Natural Production","Observation","GRJ","4/28/2019 5:20:09 PM","","C1","150","1"
"3DD.00776E8F90","Wild Fish or Natural Production","Observation","GRJ","4/28/2019 5:20:10 PM","","C2","150","1"
"3DD.00776E8F90","Wild Fish or Natural Production","Observation","GRJ","4/28/2019 5:20:11 PM","","91","150","1"
"3DD.00776E8F90","Wild Fish or Natural Production","Observation","GRJ","4/28/2019 5:20:12 PM","","92","150","1"
"3DD.00776E9026","Wild Fish or Natural Production","Mark","LEMTRP","10/25/2019 7:26:25 AM","10/25/2019 5:40:00 PM","NA","0","1"
"3DD.00776E908D","Wild Fish or Natural Production","Mark","LEMTRP","10/24/2019 12:27:13 PM","10/24/2019 6:30:00 PM","NA","0","1"
"3DD.00776E9125","Wild Fish or Natural Production","Mark","LLRTP","10/30/2018 7:30:00 AM","10/30/2018 5:00:00 PM","NA","0","1"
"3DD.00776E9125","Wild Fish or Natural Production","Observation","LLR","10/30/2018 8:00:43 PM","","06","120","1"
"3DD.00776E9176","Wild Fish or Natural Production","Mark","LLRTP","10/22/2019 7:00:00 AM","10/22/2019 6:00:00 PM","NA","0","1"
"3DD.00776E9176","Wild Fish or Natural Production","Observation","LLR","10/22/2019 9:10:24 PM","","04","120","1"
"3DD.00776E9176","Wild Fish or Natural Production","Observation","LLR","10/22/2019 9:10:25 PM","","04","120","1"
"3DD.00776E93AF","Wild Fish or Natural Production","Mark","LLRTP","10/22/2019 7:00:00 AM","10/22/2019 6:00:00 PM","NA","0","1"
"3DD.00776E97AB","Wild Fish or Natural Production","Mark","LLRTP","10/23/2018 6:00:00 AM","10/23/2018 5:00:00 PM","NA","0","1"
"3DD.00776E988C","Wild Fish or Natural Production","Mark","LLRTP","10/30/2018 7:30:00 AM","10/30/2018 5:00:00 PM","NA","0","1"
"3DD.00776E98B2","Wild Fish or Natural Production","Mark","LLRTP","10/23/2018 6:00:00 AM","10/23/2018 5:00:00 PM","NA","0","1"
"3DD.00776E990E","Wild Fish or Natural Production","Mark","LEMTRP","10/24/2019 11:12:53 AM","10/24/2019 6:30:00 PM","NA","0","1"
"3DD.00776E9924","Wild Fish or Natural Production","Mark","LLRTP","10/31/2018 5:30:00 AM","10/31/2018 4:45:00 PM","NA","0","1"
"3DD.00776E996D","Wild Fish or Natural Production","Mark","LLRTP","10/31/2018 5:30:00 AM","10/31/2018 4:45:00 PM","NA","0","1"
"3DD.00776E99B4","Wild Fish or Natural Production","Mark","LEMTRP","10/25/2019 7:02:33 AM","10/25/2019 5:40:00 PM","NA","0","1"
"3DD.00776E99CD","Wild Fish or Natural Production","Mark","LEMTRP","10/24/2019 12:03:59 PM","10/24/2019 6:30:00 PM","NA","0","1"
"3DD.00776E99F0","Wild Fish or Natural Production","Mark","LLRTP","10/31/2018 5:30:00 AM","10/31/2018 4:45:00 PM","NA","0","1"
"3DD.00776E9AC4","Wild Fish or Natural Production","Mark","LLRTP","10/30/2018 7:30:00 AM","10/30/2018 5:30:00 PM","NA","0","1"
"3DD.00776E9C4D","Wild Fish or Natural Production","Mark","LEMTRP","10/25/2019 6:26:06 AM","10/25/2019 5:40:00 PM","NA","0","1"
"3DD.00776E9C78","Wild Fish or Natural Production","Mark","LEMTRP","10/28/2019 4:26:03 PM","10/28/2019 8:15:00 PM","NA","0","1"
"3DD.00776E9CBF","Wild Fish or Natural Production","Mark","LLRTP","10/23/2018 6:00:00 AM","10/23/2018 5:00:00 PM","NA","0","1"
"3DD.00776E9D9D","Wild Fish or Natural Production","Mark","LLRTP","10/31/2018 5:30:00 AM","10/31/2018 4:45:00 PM","NA","0","1"
"3DD.00776EA0AC","Wild Fish or Natural Production","Mark","LEMTRP","10/24/2019 12:14:40 PM","10/24/2019 6:30:00 PM","NA","0","1"
"3DD.00776EA0E5","Wild Fish or Natural Production","Mark","LLRTP","10/31/2018 5:30:00 AM","10/31/2018 4:45:00 PM","NA","0","1"
"3DD.00776EA142","Wild Fish or Natural Production","Mark","LLRTP","10/22/2019 7:00:00 AM","10/22/2019 6:00:00 PM","NA","0","1"
"3DD.00776EA171","Wild Fish or Natural Production","Mark","LLRTP","10/23/2018 6:00:00 AM","10/23/2018 5:00:00 PM","NA","0","1"
"3DD.00776EA173","Wild Fish or Natural Production","Mark","LLRTP","10/23/2018 6:00:00 AM","10/23/2018 5:00:00 PM","NA","0","1"
"3DD.00776EA177","Wild Fish or Natural Production","Mark","LLRTP","10/30/2018 7:30:00 AM","10/30/2018 5:30:00 PM","NA","0","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:20:36 PM","","01","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:20:37 PM","","01","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:20:38 PM","","02","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:20:39 PM","","02","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:20:42 PM","","03","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:20:44 PM","","04","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:20:45 PM","","04","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:38:34 PM","","A1","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:38:34 PM","","A2","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:38:35 PM","","A3","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:38:35 PM","","A4","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:38:45 PM","","C1","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:38:46 PM","","C2","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:38:46 PM","","C3","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:38:46 PM","","C4","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:38:49 PM","","91","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:38:49 PM","","92","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","GOJ","4/28/2019 3:38:49 PM","","93","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 2:45:07 AM","","01","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 2:45:08 AM","","02","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 2:45:09 AM","","02","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 2:45:10 AM","","03","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 2:45:11 AM","","03","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 2:45:12 AM","","04","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 2:45:13 AM","","04","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 3:38:54 AM","","A1","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 3:38:55 AM","","A2","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 3:38:55 AM","","A3","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 3:38:55 AM","","A4","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 3:38:58 AM","","31","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 3:38:58 AM","","32","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 3:38:59 AM","","33","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 7:34:58 AM","","91","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 7:34:58 AM","","92","150","1"
"3DD.00776EA177","Wild Fish or Natural Production","Observation","LMJ","5/1/2019 7:34:58 AM","","93","150","1"
"3DD.00776EA20D","Wild Fish or Natural Production","Mark","LLRTP","10/31/2018 5:30:00 AM","10/31/2018 4:45:00 PM","NA","0","1"
"3DD.00776EA3FC","Wild Fish or Natural Production","Mark","LLRTP","10/30/2018 7:30:00 AM","10/30/2018 5:30:00 PM","NA","0","1"
"3DD.00776EA445","Wild Fish or Natural Production","Mark","LLRTP","10/23/2019 7:00:00 AM","10/23/2019 6:00:00 PM","NA","0","1"
"3DD.00776EA445","Wild Fish or Natural Production","Observation","LLR","10/25/2019 12:25:16 AM","","02","120","1"
"3DD.00776EA616","Wild Fish or Natural Production","Mark","LEMTRP","10/24/2019 11:32:42 AM","10/24/2019 6:30:00 PM","NA","0","1"
"3DD.00776EA6AE","Wild Fish or Natural Production","Mark","LEMTRP","10/23/2019 10:00:00 AM","10/23/2019 6:30:00 PM","NA","0","1"
"3DD.00776EA716","Wild Fish or Natural Production","Mark","LLRTP","10/22/2018 6:00:00 AM","10/22/2018 5:30:00 PM","NA","0","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GOJ","5/2/2019 9:47:18 AM","","01","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GOJ","5/2/2019 9:47:19 AM","","01","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GOJ","5/2/2019 9:47:21 AM","","02","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GOJ","5/2/2019 9:47:24 AM","","03","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GOJ","5/2/2019 9:47:26 AM","","04","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GOJ","5/2/2019 3:17:04 PM","","A1","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GOJ","5/2/2019 3:17:05 PM","","A2","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GOJ","5/2/2019 3:17:05 PM","","A3","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GOJ","5/2/2019 3:17:05 PM","","A4","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GOJ","5/2/2019 3:17:17 PM","","C1","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GOJ","5/2/2019 3:17:17 PM","","C2","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GOJ","5/2/2019 3:17:17 PM","","C3","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GOJ","5/2/2019 3:17:17 PM","","C4","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GOJ","5/2/2019 3:17:20 PM","","91","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GOJ","5/2/2019 3:17:20 PM","","92","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GOJ","5/2/2019 3:17:20 PM","","93","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GRJ","4/29/2019 12:36:50 AM","","01","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GRJ","4/29/2019 12:36:53 AM","","02","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GRJ","4/29/2019 12:36:55 AM","","03","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GRJ","4/29/2019 12:36:56 AM","","03","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GRJ","4/29/2019 12:39:44 AM","","B1","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GRJ","4/29/2019 12:39:44 AM","","B2","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GRJ","4/29/2019 12:40:00 AM","","C1","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GRJ","4/29/2019 12:40:01 AM","","C2","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GRJ","4/29/2019 12:40:02 AM","","91","150","1"
"3DD.00776EA716","Wild Fish or Natural Production","Observation","GRJ","4/29/2019 12:40:03 AM","","92","150","1"
"3DD.00776EA758","Wild Fish or Natural Production","Mark","LLRTP","10/30/2018 7:30:00 AM","10/30/2018 5:30:00 PM","NA","0","1"
"3DD.00776EA76A","Wild Fish or Natural Production","Mark","LLRTP","10/22/2019 7:00:00 AM","10/22/2019 6:00:00 PM","NA","0","1"
"3DD.00776EA76A","Wild Fish or Natural Production","Observation","LLR","12/2/2019 3:30:13 AM","","02","120","1"
"3DD.00776EA7A9","Wild Fish or Natural Production","Mark","LEMTRP","10/24/2019 12:52:20 PM","10/24/2019 6:30:00 PM","NA","0","1"
"3DD.00776EA910","Wild Fish or Natural Production","Mark","LEMTRP","10/25/2019 8:03:07 AM","10/25/2019 5:40:00 PM","NA","0","1"
"3DD.00776EA93E","Wild Fish or Natural Production","Mark","LEMTRP","10/24/2019 1:00:54 PM","10/24/2019 6:30:00 PM","NA","0","1"
"3DD.00776EA947","Wild Fish or Natural Production","Mark","LLRTP","10/22/2019 7:00:00 AM","10/22/2019 6:00:00 PM","NA","0","1"
"3DD.00776EAB03","Wild Fish or Natural Production","Mark","LEMTRP","10/28/2019 4:08:55 PM","10/28/2019 8:15:00 PM","NA","0","1"
"3DD.00776EAF3C","Wild Fish or Natural Production","Mark","LEMTRP","10/28/2019 4:13:24 PM","10/28/2019 8:15:00 PM","NA","0","1"
"3DD.00776EAF3C","Wild Fish or Natural Production","Observation","EVU","11/23/2019 12:54:19 PM","","03","100","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Mark","LEMTRP","10/25/2019 7:57:39 AM","10/25/2019 5:40:00 PM","NA","0","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Observation","EVU","10/25/2019 11:34:25 PM","","02","100","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Observation","EVU","10/25/2019 11:34:37 PM","","05","100","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Observation","LMJ","4/10/2020 8:04:32 AM","","01","150","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Observation","LMJ","4/10/2020 8:04:34 AM","","02","150","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Observation","LMJ","4/10/2020 8:04:36 AM","","03","150","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Observation","LMJ","4/10/2020 8:04:38 AM","","04","150","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Observation","LMJ","4/11/2020 5:56:25 AM","","B1","150","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Observation","LMJ","4/11/2020 5:56:25 AM","","B2","150","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Observation","LMJ","4/11/2020 5:56:25 AM","","B3","150","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Observation","LMJ","4/11/2020 5:56:26 AM","","B4","150","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Observation","LMJ","4/11/2020 5:56:30 AM","","41","150","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Observation","LMJ","4/11/2020 5:56:31 AM","","42","150","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Observation","LMJ","4/11/2020 5:56:31 AM","","43","150","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Observation","LMJ","4/11/2020 6:41:50 PM","","91","150","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Observation","LMJ","4/11/2020 6:41:50 PM","","92","150","1"
"3DD.00776EB0EE","Wild Fish or Natural Production","Observation","LMJ","4/11/2020 6:41:50 PM","","93","150","1"
"3DD.00776EB256","Wild Fish or Natural Production","Mark","LLRTP","10/30/2018 7:30:00 AM","10/30/2018 5:00:00 PM","NA","0","1"
"3DD.00776EB2A0","Wild Fish or Natural Production","Mark","LLRTP","10/31/2018 5:30:00 AM","10/31/2018 4:45:00 PM","NA","0","1"
"3DD.00776EB311","Wild Fish or Natural Production","Mark","LLRTP","10/31/2018 5:30:00 AM","10/31/2018 4:45:00 PM","NA","0","1"
"3DD.00776EB350","Wild Fish or Natural Production","Mark","LLRTP","10/31/2018 5:30:00 AM","10/31/2018 4:45:00 PM","NA","0","1"
"3DD.00776EB387","Wild Fish or Natural Production","Mark","LLRTP","10/23/2018 6:00:00 AM","10/23/2018 5:00:00 PM","NA","0","1"
"3DD.00776EB419","Wild Fish or Natural Production","Mark","LLRTP","10/31/2018 5:30:00 AM","10/31/2018 4:45:00 PM","NA","0","1"
"3DD.00776EB50E","Wild Fish or Natural Production","Mark","LEMTRP","10/28/2019 3:58:27 PM","10/28/2019 8:15:00 PM","NA","0","1"
"3DD.00776EB5FE","Wild Fish or Natural Production","Mark","LLRTP","10/30/2018 7:30:00 AM","10/30/2018 5:30:00 PM","NA","0","1"
"3DD.00776EB6EE","Wild Fish or Natural Production","Mark","LEMTRP","10/24/2019 12:42:15 PM","10/24/2019 6:30:00 PM","NA","0","1"
"3DD.00776EB71A","Wild Fish or Natural Production","Mark","LLRTP","10/30/2018 7:30:00 AM","10/30/2018 5:30:00 PM","NA","0","1"
